caseid,female,palin,pid
61796,Female,Very Favorable,Independent
61797,Female,Very Favorable,Independent
61798,Female,Very Unfavorable,Democrat
61799,Male,Very Favorable,GOP
61800,Female,Very Favorable,GOP
61801,Female,Very Unfavorable,Democrat
61802,Female,Somewhat Unfavorable,Democrat
61803,Female,Somewhat Unfavorable,Democrat
61804,Male,Very Favorable,GOP
61805,Female,Somewhat Favorable,GOP
61807,Female,Very Favorable,GOP
61808,Female,Very Unfavorable,Democrat
61809,Female,Somewhat Unfavorable,Independent
61810,Male,Very Unfavorable,Independent
61811,Female,Very Unfavorable,Democrat
61813,Male,Very Favorable,GOP
61814,Male,Very Favorable,GOP
61815,Male,Very Unfavorable,Independent
61816,Male,Very Favorable,Independent
61818,Male,Somewhat Unfavorable,GOP
61819,Male,Very Unfavorable,Independent
61820,Male,Somewhat Favorable,Democrat
61821,Male,Very Favorable,GOP
61823,Male,Somewhat Unfavorable,Independent
61824,Female,Somewhat Favorable,Independent
61825,Male,Very Favorable,Independent
61826,Female,Very Unfavorable,Democrat
61827,Male,Somewhat Unfavorable,Democrat
61829,Male,Somewhat Favorable,GOP
61830,Male,Very Favorable,Democrat
61831,Male,Very Favorable,GOP
61832,Female,Very Favorable,GOP
61833,Male,Somewhat Favorable,GOP
61836,Female,Very Unfavorable,Democrat
61837,Female,Somewhat Unfavorable,Democrat
61838,Male,Somewhat Favorable,Democrat
61839,Male,Very Unfavorable,Independent
61841,Male,Very Unfavorable,Independent
61842,Male,Very Favorable,Independent
61843,Male,Very Favorable,Independent
61844,Male,Somewhat Favorable,GOP
61845,Male,Very Favorable,Independent
61846,Male,Very Unfavorable,Independent
61847,Female,Very Unfavorable,Democrat
61848,Male,Somewhat Unfavorable,Independent
61850,Male,Very Favorable,GOP
61852,Male,Very Favorable,GOP
61853,Female,Somewhat Favorable,GOP
61854,Male,Somewhat Unfavorable,Democrat
61855,Female,Very Unfavorable,Democrat
61856,Male,Very Favorable,GOP
61859,Male,Very Unfavorable,Independent
61860,Male,Very Favorable,Independent
61861,Female,Somewhat Favorable,GOP
61863,Female,Very Favorable,Independent
61864,Female,Very Unfavorable,Democrat
61865,Male,Somewhat Favorable,Independent
61866,Male,Somewhat Favorable,GOP
61867,Female,Very Favorable,GOP
61868,Male,Very Favorable,GOP
61869,Female,Very Unfavorable,Democrat
61870,Female,Somewhat Favorable,Independent
61871,Female,Very Unfavorable,Democrat
61872,Male,Very Favorable,GOP
61874,Male,Very Unfavorable,Democrat
61875,Male,Very Favorable,Democrat
61876,Male,Very Favorable,GOP
61877,Female,Somewhat Favorable,GOP
61878,Female,Very Favorable,Democrat
61879,Female,Somewhat Favorable,GOP
61880,Female,Very Favorable,GOP
61882,Male,Very Unfavorable,Independent
61883,Male,Very Unfavorable,Democrat
61884,Male,Very Favorable,GOP
61885,Male,Somewhat Favorable,Independent
61886,Male,Very Favorable,GOP
61889,Male,Somewhat Favorable,Democrat
61890,Male,Very Favorable,GOP
61891,Male,Very Unfavorable,Democrat
61892,Male,Very Unfavorable,Democrat
61893,Male,Very Favorable,GOP
61894,Male,Very Favorable,GOP
61895,Male,Very Favorable,GOP
61896,Female,Very Favorable,GOP
61897,Male,Very Favorable,GOP
61898,Male,Very Favorable,Independent
61899,Female,Very Unfavorable,Independent
61900,Female,Very Favorable,GOP
61901,Female,Somewhat Unfavorable,Democrat
61902,Male,Very Favorable,GOP
61903,Male,Somewhat Favorable,Democrat
61904,Male,Very Unfavorable,Democrat
61905,Female,Very Unfavorable,Independent
61906,Male,Somewhat Favorable,Democrat
61907,Female,Somewhat Favorable,GOP
61908,Male,Very Favorable,Democrat
61909,Male,Somewhat Unfavorable,Independent
61910,Male,Somewhat Unfavorable,Independent
61911,Female,Very Favorable,Democrat
61915,Female,Somewhat Favorable,GOP
61916,Female,Somewhat Favorable,Democrat
61918,Female,Very Favorable,Independent
61919,Male,Somewhat Favorable,Independent
61920,Male,Very Unfavorable,Democrat
61921,Male,Somewhat Favorable,Independent
61922,Female,Somewhat Unfavorable,Democrat
61923,Female,Very Favorable,GOP
61925,Female,Very Unfavorable,GOP
61926,Male,Very Unfavorable,Democrat
61927,Female,Somewhat Favorable,Independent
61929,Female,Very Favorable,GOP
61930,Male,Very Favorable,Democrat
61931,Male,Somewhat Favorable,GOP
61933,Female,Somewhat Unfavorable,Independent
61934,Female,Very Unfavorable,Democrat
61935,Female,Very Favorable,Democrat
61936,Female,Very Unfavorable,Democrat
61937,Female,Somewhat Unfavorable,Democrat
61938,Female,Somewhat Unfavorable,Independent
61940,Male,Very Favorable,GOP
61941,Male,Very Unfavorable,Democrat
61942,Female,Very Unfavorable,Independent
61944,Male,Very Favorable,GOP
61946,Female,Somewhat Favorable,Independent
61947,Female,Somewhat Favorable,Independent
61949,Female,Very Unfavorable,Independent
61950,Female,Very Favorable,GOP
61951,Female,Very Unfavorable,Democrat
61952,Female,Somewhat Favorable,Independent
61953,Female,Somewhat Favorable,Independent
61954,Female,Somewhat Unfavorable,Democrat
61955,Male,Very Favorable,GOP
61956,Female,Somewhat Favorable,Democrat
61957,Female,Somewhat Unfavorable,GOP
61958,Female,Somewhat Unfavorable,Independent
61959,Female,Very Unfavorable,Democrat
61960,Male,Somewhat Unfavorable,Democrat
61963,Male,Very Favorable,Independent
61964,Male,Very Favorable,GOP
61968,Male,Very Favorable,Independent
61969,Female,Very Favorable,GOP
61970,Female,Very Unfavorable,Democrat
61971,Female,Somewhat Favorable,Independent
61972,Female,Somewhat Favorable,GOP
61973,Female,Very Unfavorable,Democrat
61974,Female,Very Favorable,Independent
61975,Female,Very Unfavorable,Democrat
61976,Female,Very Unfavorable,Democrat
61977,Female,Somewhat Favorable,GOP
61978,Female,Very Favorable,GOP
61979,Female,Very Favorable,Independent
61980,Female,Very Favorable,Democrat
61982,Male,Somewhat Favorable,Independent
61983,Female,Very Favorable,GOP
61984,Female,Somewhat Unfavorable,Independent
61985,Female,Very Unfavorable,Democrat
61986,Female,Very Unfavorable,Democrat
61987,Female,Very Favorable,GOP
61989,Male,Very Favorable,GOP
61990,Female,Very Favorable,Independent
61991,Female,Somewhat Favorable,GOP
61993,Male,Very Favorable,GOP
61994,Female,Very Unfavorable,Democrat
61995,Male,Very Favorable,Independent
61996,Female,Very Favorable,GOP
61997,Female,Very Favorable,GOP
61999,Male,Very Favorable,GOP
62001,Female,Very Unfavorable,Democrat
62002,Female,Very Unfavorable,Democrat
62003,Female,Very Favorable,GOP
62007,Male,Very Favorable,Independent
62008,Female,Somewhat Unfavorable,Democrat
62009,Female,Somewhat Favorable,GOP
62010,Female,Somewhat Favorable,Democrat
62011,Female,Very Favorable,GOP
62013,Female,Somewhat Unfavorable,Democrat
62014,Female,Somewhat Favorable,Independent
62016,Female,Very Unfavorable,Democrat
62017,Male,Somewhat Unfavorable,Democrat
62019,Male,Very Favorable,GOP
62020,Male,Somewhat Favorable,GOP
62021,Female,Somewhat Favorable,Democrat
62022,Male,Very Favorable,GOP
62023,Female,Very Unfavorable,Democrat
62025,Female,Somewhat Favorable,Democrat
62026,Female,Somewhat Favorable,GOP
62027,Female,Somewhat Unfavorable,Democrat
62029,Female,Somewhat Unfavorable,Democrat
62030,Female,Somewhat Unfavorable,Democrat
62031,Male,Very Favorable,GOP
62032,Female,Somewhat Favorable,Independent
62033,Female,Very Unfavorable,Democrat
62034,Female,Very Unfavorable,Democrat
62035,Male,Somewhat Favorable,GOP
62036,Female,Very Favorable,GOP
62037,Male,Very Unfavorable,Democrat
62038,Female,Very Favorable,Independent
62039,Female,Somewhat Favorable,Democrat
62040,Male,Somewhat Unfavorable,Democrat
62042,Male,Somewhat Favorable,Independent
62043,Male,Somewhat Unfavorable,Independent
62044,Female,Very Unfavorable,Independent
62045,Male,Somewhat Favorable,Democrat
62046,Female,Very Unfavorable,Independent
62048,Male,Very Unfavorable,Independent
62049,Male,Very Favorable,GOP
62050,Male,Very Favorable,GOP
62052,Female,Very Unfavorable,Democrat
62053,Male,Very Unfavorable,Democrat
62054,Male,Very Favorable,Independent
62055,Male,Very Favorable,Independent
62056,Male,Very Favorable,GOP
62057,Male,Very Favorable,Independent
62058,Female,Very Unfavorable,Democrat
62059,Male,Somewhat Favorable,Independent
62060,Female,Somewhat Unfavorable,Independent
62061,Female,Very Unfavorable,Democrat
62063,Female,Somewhat Favorable,GOP
62064,Female,Very Unfavorable,Democrat
62069,Female,Somewhat Unfavorable,Democrat
62070,Male,Somewhat Favorable,Independent
62071,Male,Very Favorable,GOP
62072,Female,Very Favorable,GOP
62073,Female,Very Favorable,GOP
62074,Female,Somewhat Unfavorable,Democrat
62075,Female,Very Unfavorable,Democrat
62076,Female,Very Unfavorable,Democrat
62077,Male,Very Favorable,Independent
62078,Female,Very Unfavorable,Democrat
62080,Female,Somewhat Favorable,Democrat
62081,Female,Very Unfavorable,Democrat
62083,Male,Somewhat Favorable,GOP
62084,Female,Somewhat Unfavorable,Democrat
62085,Male,Very Favorable,GOP
62086,Female,Very Favorable,GOP
62087,Female,Very Favorable,Democrat
62088,Male,Somewhat Unfavorable,Democrat
62089,Male,Somewhat Unfavorable,Independent
62090,Female,Very Favorable,GOP
62091,Male,Very Unfavorable,Democrat
62092,Male,Very Favorable,Independent
62093,Male,Somewhat Favorable,Independent
62094,Female,Very Unfavorable,Independent
62095,Male,Very Favorable,GOP
62096,Female,Very Favorable,GOP
62097,Female,Very Unfavorable,Independent
62098,Female,Very Unfavorable,Independent
62099,Female,Very Favorable,GOP
62101,Female,Very Favorable,GOP
62102,Female,Very Favorable,GOP
62103,Female,Very Unfavorable,Independent
62104,Male,Somewhat Unfavorable,Independent
62105,Male,Somewhat Favorable,Independent
62106,Male,Somewhat Unfavorable,Democrat
62107,Male,Somewhat Unfavorable,Democrat
62108,Female,Somewhat Unfavorable,Democrat
62109,Female,Very Unfavorable,Democrat
62110,Male,Very Unfavorable,Independent
62111,Female,Very Unfavorable,Independent
62112,Female,Very Favorable,Independent
62114,Female,Somewhat Unfavorable,Democrat
62115,Female,Very Unfavorable,Democrat
62116,Female,Very Favorable,GOP
62117,Female,Very Favorable,GOP
62118,Male,Very Unfavorable,Democrat
62119,Male,Somewhat Unfavorable,Independent
62120,Female,Somewhat Unfavorable,Democrat
62121,Female,Very Favorable,GOP
62122,Female,Very Unfavorable,Democrat
62123,Male,Somewhat Favorable,Democrat
62124,Female,Somewhat Unfavorable,Democrat
62125,Female,Very Unfavorable,Democrat
